Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y
2016,1,SW,9,1,Oregon,91,16,Holy Cross,52,Oregon,P12,22.68,119.1,96.4,68.1,8.3,4.7,31,7,78.7,68.8,9.89,8.64,10.14,7.91,18.05,Holy Cross,Pat,-11.39,97.1,108.5,63.6,-8.2,0.4,15,20,64.8,69.9,-5.09,-6.11,-11.03,-0.17,-11.2
2016,1,SW,10,8,Saint Joseph's,78,9,Cincinnati,76,Saint Joseph's,A10,15.37,114.3,98.9,70.2,6.5,2.2,28,8,77.2,70.1,7.17,4.93,8.31,3.78,12.1,Cincinnati,Amer,17.06,111.2,94.1,64,3.3,9.6,22,11,73.3,63.3,9.94,5.25,4.15,11.04,15.19
2016,1,SW,11,5,Baylor,75,12,Yale,79,Baylor,B12,19.06,118.9,99.8,66.6,7.5,4.3,22,12,77.1,69.6,7.5,9.76,9.63,6.5,16.13,Yale,Ivy,14.33,110.4,96,66,2.4,8.1,23,7,74.9,63.8,11.13,-1.03,0.55,8.53,9.08
2016,1,SW,12,4,Duke,93,13,UNC Wilmington,85,Duke,ACC,21.87,121.9,100,67.7,12.1,3.5,25,11,81.1,72.5,8.64,10.59,13.71,5.52,19.23,UNC Wilmington,CAA,9.21,110.7,101.5,70.3,4.6,-0.4,25,8,79.4,72.1,7.3,0.35,6.31,-0.06,6.25
2016,1,SW,13,6,Texas,72,11,Northern Iowa,75,Texas,B12,16.19,113,96.8,65.3,2.7,7,20,13,71.4,68.3,3.09,11.71,4.13,10.67,14.8,Northern Iowa,MVC,11.13,109.6,98.5,62.9,-1.5,7.5,23,13,68.8,64,4.78,4.44,-1.06,9.84,8.78
2016,1,SW,14,3,Texas A&M,92,14,Green Bay,65,Texas A&M,SEC,21.26,113.8,92.5,67.1,5.5,7.5,28,9,76.4,66.4,10,8.45,7.66,10.8,18.45,Green Bay,Horz,3.74,108.3,104.6,76.2,7.9,-6.6,23,13,83.7,80,3.69,-0.67,10.71,-9.55,1.16
2016,1,SW,15,7,Oregon St.,67,10,VCU,75,Oregon St.,P12,11.65,110.7,99.1,67.1,1.8,5,19,13,71.9,70.1,1.78,9.26,3.46,6.93,10.39,VCU,A10,17.07,112.1,95,69.6,5.6,5,25,11,77.3,67.8,9.47,4.35,7.19,6.64,13.83
2016,1,SW,16,2,Oklahoma,82,15,Cal St. Bakersfield,68,Oklahoma,B12,23.78,117.9,94.1,69.8,10.1,4.8,29,8,79.7,71.1,8.62,11.14,12.91,6.85,19.76,Cal St. Bakersfield,WAC,6.26,104,97.8,67.6,-1.5,3.8,24,9,72.9,63.8,9.12,-5.15,-2.09,4.67,2.58
2016,1,NE,17,1,North Carolina,83,16,Florida Gulf Coast,67,North Carolina,ACC,29.82,124.4,94.6,70.5,13.8,4.8,33,7,82.8,70,12.75,10.69,16.74,6.7,23.44,Florida Gulf Coast,ASun,-0.08,103.6,103.7,67,-1,0,21,14,77.2,70.7,6.57,-3.82,-1.41,0.63,-0.79
2016,1,NE,18,8,USC,69,9,Providence,70,USC,P12,14.25,113.9,99.7,71,7.7,-0.4,21,13,80.5,74.6,5.88,7.64,11.43,2.1,13.52,Providence,BE,14.49,110,95.5,68.4,3.8,3.6,24,11,73.6,70.1,3.49,8.46,5.04,6.9,11.94
2016,1,NE,19,5,Indiana,99,12,Chattanooga,74,Indiana,B10,23.05,121.7,98.7,68.2,11.5,4.3,27,8,82.6,69.9,12.69,6.9,13.68,5.91,19.59,Chattanooga,SC,6.5,107.5,101,66.3,0.6,3.6,29,6,75.8,67.5,8.23,-3.46,-0.54,3.78,3.24
2016,1,NE,20,4,Kentucky,85,13,Stony Brook,57,Kentucky,SEC,25.14,121.8,96.6,67.4,9.8,6.4,27,9,79.5,68.1,11.39,8.84,11.92,8.31,20.23,Stony Brook,AE,8.13,107.3,99.1,67.2,1.5,6.6,26,7,76.2,64.1,12.12,-5.28,-1.06,4.81,3.75
2016,1,NE,21,6,Notre Dame,70,11,Michigan,63,Notre Dame,ACC,16.6,120.6,104,64.6,6.6,4.4,24,12,75.1,70.6,4.53,9.57,7.63,6.47,14.1,Michigan,B10,14.15,114.6,100.5,65.8,4.1,6.3,23,13,73.8,67.4,6.39,7.92,5.59,8.15,13.75
2016,1,NE,22,3,West Virginia,56,14,Stephen F. Austin,70,West Virginia,B12,24.45,115.3,90.9,69.5,8.9,7.7,26,9,78.5,66.7,11.83,9.78,10.88,10.73,21.61,Stephen F. Austin,Slnd,15.62,112.2,96.6,67.3,3.1,6.5,28,6,80.2,63.3,16.91,-5.47,2.91,6.32,9.23
2016,1,NE,23,7,Wisconsin,47,10,Pittsburgh,43,Wisconsin,B10,16.55,110.1,93.6,63.3,-0.6,10.3,22,13,67.8,63.8,4,9.4,-0.13,13.53,13.4,Pittsburgh,ACC,16.6,114.9,98.3,65.3,5.2,7.1,21,12,75,67.3,7.76,8.75,6.32,9.15,15.47
2016,1,NE,24,2,Xavier,71,15,Weber St.,53,Xavier,BE,22.52,117.1,94.6,71.9,10.1,4,28,6,80.5,70.4,10.15,8.43,12.97,5.6,18.58,Weber St.,BSky,2.45,103.4,100.9,66.8,0.1,2.7,26,9,76.1,67,9.09,-5.13,-2.48,2.66,0.18
2016,1,SE,25,1,Virginia,81,16,Hampton,45,Virginia,ACC,29.64,120.6,91,61.3,3.4,15.2,29,8,71,60.1,10.92,11.12,4.12,17.92,22.04,Hampton,MEAC,-7.4,99.8,107.2,71.2,-1.2,-4.5,21,11,73.8,74.1,-0.22,-8.45,-1.41,-7.34,-8.74
2016,1,SE,26,8,Texas Tech,61,9,Butler,71,Texas Tech,B12,13.78,113.2,99.4,66,2.8,5.1,19,13,72,69.9,2.16,10.25,5.06,7.35,12.41,Butler,BE,17.27,118,100.7,67.9,8.6,3.5,22,11,79.9,71,8.91,7.55,11.28,5.18,16.46
2016,1,SE,27,5,Purdue,83,12,Little Rock,85,Purdue,B10,23.85,116.9,93.1,67.9,7.7,8.2,26,9,77.9,65.2,12.71,7.46,10.01,10.16,20.17,Little Rock,SB,13.24,109.2,96,63.4,-1.6,9.7,30,5,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12
2016,1,SE,28,4,Iowa St.,94,13,Iona,81,Iowa St.,B12,20.95,121.2,100.3,71.2,12.3,0.5,23,12,81.8,75,6.77,10.16,15.69,1.24,16.93,Iona,MAAC,7.13,110.5,103.4,71.9,6.9,-2.7,22,11,79.6,74.3,5.36,-1.78,6.73,-3.15,3.59
2016,1,SE,29,6,Seton Hall,52,11,Gonzaga,68,Seton Hall,BE,18.27,111.1,92.9,69.7,4.7,6.2,25,9,74.2,67.8,6.38,8.28,6.27,8.39,14.66,Gonzaga,WCC,20.82,116.3,95.5,67.3,6.4,6.1,28,8,78.9,65.6,13.33,4.23,8.08,8.84,16.92
2016,1,SE,30,3,Utah,80,14,Fresno St.,69,Utah,P12,16.79,115.6,98.8,65.3,6.3,3.9,27,9,77.2,69.5,7.67,8.79,7.81,7.69,15.5,Fresno St.,MWC,6.63,107.4,100.8,69,1.7,0.8,25,10,75.1,70.7,4.43,2.24,3.14,2.13,5.27
2016,1,SE,31,7,Dayton,51,10,Syracuse,70,Dayton,A10,12.63,106.6,94,67.8,1.6,7.4,25,8,72.5,65.9,6.58,4.76,2.28,9.06,11.34,Syracuse,ACC,18.57,112.7,94.1,65,1.5,9.5,23,14,70,65.1,4.86,9.75,2.69,11.93,14.62
2016,1,SE,32,2,Michigan St.,81,15,Middle Tennessee,90,Michigan St.,B10,27.97,123.4,95.5,66.5,10.5,8.1,29,6,79.8,64.1,15.66,6.94,12.25,10.34,22.59,Middle Tennessee,CUSA,4.76,104.6,99.9,67.6,-2.1,3.4,25,10,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66
2016,2,NW,33,1,Kansas,73,9,Connecticut,61,Kansas,B12,29.67,120,90.4,69,11.8,6.6,33,5,81.3,67.6,13.66,11.22,14.28,9.59,23.87,Connecticut,Amer,18.71,111.9,93.2,65.9,4.4,9.1,25,11,73.1,63.5,9.61,6.28,4.41,11.48,15.89
2016,2,NW,34,5,Maryland,73,13,Hawaii,60,Maryland,B10,20.25,116.2,95.9,67.4,6.3,7,27,9,75.7,66.7,9.03,8.31,7.96,8.76,16.71,Hawaii,BW,12.16,108.2,96.1,70.6,2.3,0.5,28,6,77.1,66.7,10.38,-1.04,4.61,4.42,9.03
2016,2,NW,35,3,Miami FL,65,11,Wichita St.,57,Miami FL,ACC,22.44,119.4,96.9,65.9,6.7,6.8,27,8,75.2,67.4,7.83,10.69,8.72,9.8,18.52,Wichita St.,MVC,22.53,111.3,88.7,66,3.3,11.1,26,9,72.4,59,13.4,4.24,4,13.39,17.39
2016,2,NW,36,2,Villanova,87,7,Iowa,68,Villanova,BE,32.01,122.8,90.8,66,8.9,11,35,5,78,63.6,14.38,9.71,9.92,14.17,24.08,Iowa,B10,20.24,116.1,95.9,68.8,7.4,5.5,22,11,77.6,69.3,8.3,8.71,9.8,7.21,17.01
2016,2,SW,37,1,Oregon,69,8,Saint Joseph's,64,Oregon,P12,22.68,119.1,96.4,68.1,8.3,4.7,31,7,78.7,68.8,9.89,8.64,10.14,7.91,18.05,Saint Joseph's,A10,15.37,114.3,98.9,70.2,6.5,2.2,28,8,77.2,70.1,7.17,4.93,8.31,3.78,12.1
2016,2,SW,38,4,Duke,71,12,Yale,64,Duke,ACC,21.87,121.9,100,67.7,12.1,3.5,25,11,81.1,72.5,8.64,10.59,13.71,5.52,19.23,Yale,Ivy,14.33,110.4,96,66,2.4,8.1,23,7,74.9,63.8,11.13,-1.03,0.55,8.53,9.08
2016,2,SW,39,3,Texas A&M,92,11,Northern Iowa,88,Texas A&M,SEC,21.26,113.8,92.5,67.1,5.5,7.5,28,9,76.4,66.4,10,8.45,7.66,10.8,18.45,Northern Iowa,MVC,11.13,109.6,98.5,62.9,-1.5,7.5,23,13,68.8,64,4.78,4.44,-1.06,9.84,8.78
2016,2,SW,40,2,Oklahoma,85,10,VCU,81,Oklahoma,B12,23.78,117.9,94.1,69.8,10.1,4.8,29,8,79.7,71.1,8.62,11.14,12.91,6.85,19.76,VCU,A10,17.07,112.1,95,69.6,5.6,5,25,11,77.3,67.8,9.47,4.35,7.19,6.64,13.83
2016,2,NE,41,1,North Carolina,85,9,Providence,66,North Carolina,ACC,29.82,124.4,94.6,70.5,13.8,4.8,33,7,82.8,70,12.75,10.69,16.74,6.7,23.44,Providence,BE,14.49,110,95.5,68.4,3.8,3.6,24,11,73.6,70.1,3.49,8.46,5.04,6.9,11.94
2016,2,NE,42,4,Kentucky,67,5,Indiana,73,Kentucky,SEC,25.14,121.8,96.6,67.4,9.8,6.4,27,9,79.5,68.1,11.39,8.84,11.92,8.31,20.23,Indiana,B10,23.05,121.7,98.7,68.2,11.5,4.3,27,8,82.6,69.9,12.69,6.9,13.68,5.91,19.59
2016,2,NE,43,6,Notre Dame,76,14,Stephen F. Austin,75,Notre Dame,ACC,16.6,120.6,104,64.6,6.6,4.4,24,12,75.1,70.6,4.53,9.57,7.63,6.47,14.1,Stephen F. Austin,Slnd,15.62,112.2,96.6,67.3,3.1,6.5,28,6,80.2,63.3,16.91,-5.47,2.91,6.32,9.23
2016,2,NE,44,2,Xavier,63,7,Wisconsin,66,Xavier,BE,22.52,117.1,94.6,71.9,10.1,4,28,6,80.5,70.4,10.15,8.43,12.97,5.6,18.58,Wisconsin,B10,16.55,110.1,93.6,63.3,-0.6,10.3,22,13,67.8,63.8,4,9.4,-0.13,13.53,13.4
2016,2,SE,45,1,Virginia,77,9,Butler,69,Virginia,ACC,29.64,120.6,91,61.3,3.4,15.2,29,8,71,60.1,10.92,11.12,4.12,17.92,22.04,Butler,BE,17.27,118,100.7,67.9,8.6,3.5,22,11,79.9,71,8.91,7.55,11.28,5.18,16.46
2016,2,SE,46,4,Iowa St.,78,12,Little Rock,61,Iowa St.,B12,20.95,121.2,100.3,71.2,12.3,0.5,23,12,81.8,75,6.77,10.16,15.69,1.24,16.93,Little Rock,SB,13.24,109.2,96,63.4,-1.6,9.7,30,5,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12
2016,2,SE,47,3,Utah,59,11,Gonzaga,82,Utah,P12,16.79,115.6,98.8,65.3,6.3,3.9,27,9,77.2,69.5,7.67,8.79,7.81,7.69,15.5,Gonzaga,WCC,20.82,116.3,95.5,67.3,6.4,6.1,28,8,78.9,65.6,13.33,4.23,8.08,8.84,16.92
2016,2,SE,48,10,Syracuse,75,15,Middle Tennessee,50,Syracuse,ACC,18.57,112.7,94.1,65,1.5,9.5,23,14,70,65.1,4.86,9.75,2.69,11.93,14.62,Middle Tennessee,CUSA,4.76,104.6,99.9,67.6,-2.1,3.4,25,10,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66
2016,3,NW,49,1,Kansas,79,5,Maryland,63,Kansas,B12,29.67,120,90.4,69,11.8,6.6,33,5,81.3,67.6,13.66,11.22,14.28,9.59,23.87,Maryland,B10,20.25,116.2,95.9,67.4,6.3,7,27,9,75.7,66.7,9.03,8.31,7.96,8.76,16.71
2016,3,NW,50,2,Villanova,92,3,Miami FL,69,Villanova,BE,32.01,122.8,90.8,66,8.9,11,35,5,78,63.6,14.38,9.71,9.92,14.17,24.08,Miami FL,ACC,22.44,119.4,96.9,65.9,6.7,6.8,27,8,75.2,67.4,7.83,10.69,8.72,9.8,18.52
2016,3,SW,51,1,Oregon,82,4,Duke,68,Oregon,P12,22.68,119.1,96.4,68.1,8.3,4.7,31,7,78.7,68.8,9.89,8.64,10.14,7.91,18.05,Duke,ACC,21.87,121.9,100,67.7,12.1,3.5,25,11,81.1,72.5,8.64,10.59,13.71,5.52,19.23
2016,3,SW,52,2,Oklahoma,77,3,Texas A&M,63,Oklahoma,B12,23.78,117.9,94.1,69.8,10.1,4.8,29,8,79.7,71.1,8.62,11.14,12.91,6.85,19.76,Texas A&M,SEC,21.26,113.8,92.5,67.1,5.5,7.5,28,9,76.4,66.4,10,8.45,7.66,10.8,18.45
2016,3,NE,53,1,North Carolina,101,5,Indiana,86,North Carolina,ACC,29.82,124.4,94.6,70.5,13.8,4.8,33,7,82.8,70,12.75,10.69,16.74,6.7,23.44,Indiana,B10,23.05,121.7,98.7,68.2,11.5,4.3,27,8,82.6,69.9,12.69,6.9,13.68,5.91,19.59
2016,3,NE,54,6,Notre Dame,61,7,Wisconsin,56,Notre Dame,ACC,16.6,120.6,104,64.6,6.6,4.4,24,12,75.1,70.6,4.53,9.57,7.63,6.47,14.1,Wisconsin,B10,16.55,110.1,93.6,63.3,-0.6,10.3,22,13,67.8,63.8,4,9.4,-0.13,13.53,13.4
2016,3,SE,55,1,Virginia,84,4,Iowa St.,71,Virginia,ACC,29.64,120.6,91,61.3,3.4,15.2,29,8,71,60.1,10.92,11.12,4.12,17.92,22.04,Iowa St.,B12,20.95,121.2,100.3,71.2,12.3,0.5,23,12,81.8,75,6.77,10.16,15.69,1.24,16.93
2016,3,SE,56,10,Syracuse,63,11,Gonzaga,60,Syracuse,ACC,18.57,112.7,94.1,65,1.5,9.5,23,14,70,65.1,4.86,9.75,2.69,11.93,14.62,Gonzaga,WCC,20.82,116.3,95.5,67.3,6.4,6.1,28,8,78.9,65.6,13.33,4.23,8.08,8.84,16.92
2016,4,NW,57,1,Kansas,59,2,Villanova,64,Kansas,B12,29.67,120,90.4,69,11.8,6.6,33,5,81.3,67.6,13.66,11.22,14.28,9.59,23.87,Villanova,BE,32.01,122.8,90.8,66,8.9,11,35,5,78,63.6,14.38,9.71,9.92,14.17,24.08
2016,4,SW,58,1,Oregon,68,2,Oklahoma,80,Oregon,P12,22.68,119.1,96.4,68.1,8.3,4.7,31,7,78.7,68.8,9.89,8.64,10.14,7.91,18.05,Oklahoma,B12,23.78,117.9,94.1,69.8,10.1,4.8,29,8,79.7,71.1,8.62,11.14,12.91,6.85,19.76
2016,4,NE,59,1,North Carolina,88,6,Notre Dame,74,North Carolina,ACC,29.82,124.4,94.6,70.5,13.8,4.8,33,7,82.8,70,12.75,10.69,16.74,6.7,23.44,Notre Dame,ACC,16.6,120.6,104,64.6,6.6,4.4,24,12,75.1,70.6,4.53,9.57,7.63,6.47,14.1
2016,4,SE,60,1,Virginia,62,10,Syracuse,68,Virginia,ACC,29.64,120.6,91,61.3,3.4,15.2,29,8,71,60.1,10.92,11.12,4.12,17.92,22.04,Syracuse,ACC,18.57,112.7,94.1,65,1.5,9.5,23,14,70,65.1,4.86,9.75,2.69,11.93,14.62
2016,5,F4,61,2,Villanova,95,2,Oklahoma,51,Villanova,BE,32.01,122.8,90.8,66,8.9,11,35,5,78,63.6,14.38,9.71,9.92,14.17,24.08,Oklahoma,B12,23.78,117.9,94.1,69.8,10.1,4.8,29,8,79.7,71.1,8.62,11.14,12.91,6.85,19.76
2016,5,F4,62,1,North Carolina,83,10,Syracuse,66,North Carolina,ACC,29.82,124.4,94.6,70.5,13.8,4.8,33,7,82.8,70,12.75,10.69,16.74,6.7,23.44,Syracuse,ACC,18.57,112.7,94.1,65,1.5,9.5,23,14,70,65.1,4.86,9.75,2.69,11.93,14.62
2016,6,Champ,63,1,North Carolina,74,2,Villanova,77,North Carolina,ACC,29.82,124.4,94.6,70.5,13.8,4.8,33,7,82.8,70,12.75,10.69,16.74,6.7,23.44,Villanova,BE,32.01,122.8,90.8,66,8.9,11,35,5,78,63.6,14.38,9.71,9.92,14.17,24.08
2017,1,NW,1,1,Villanova,76,16,Mount St. Mary's,56,Villanova,BE,29.88,122.4,92.5,64.1,11.9,8.4,32,4,77.2,62.7,14.53,9.28,9.2,14.61,23.8,Mount St. Mary's,NEC,-3.86,99.5,103.4,66.8,-3.3,1.4,20,16,67.9,68.7,-0.78,-3.51,-6.3,2.02,-4.29
2017,1,NW,2,8,Wisconsin,84,9,Virginia Tech,74,Wisconsin,B10,22.99,115.1,92.1,63.4,6.7,8.3,27,10,72.4,62.4,10,9.4,3.85,15.56,19.4,Virginia Tech,ACC,13.8,117.3,103.5,68.4,7.8,1,22,11,79.1,74.7,4.39,8.38,10.14,2.63,12.77
2017,1,NW,3,5,Virginia,76,12,UNC Wilmington,71,Virginia,ACC,24.29,112.2,88,59.2,5.8,11.4,23,11,66.1,56.4,9.71,10.93,-1.49,22.12,20.63,UNC Wilmington,CAA,12.46,118,105.5,70.3,8,-0.4,29,6,84.8,75,9.8,-0.55,10.95,-2.89,8.06
2017,1,NW,4,4,Florida,80,13,East Tennessee St.,65,Florida,SEC,27.5,116.9,89.5,69,8.5,9.6,27,9,77.9,66.5,11.39,11.01,11.36,11.04,22.4,East Tennessee St.,SC,11.1,108,96.9,70.1,2.4,3.7,27,8,79.5,69.7,9.83,-2.11,4.41,2.91,7.31
2017,1,NW,5,6,SMU,65,11,USC,66,SMU,Amer,24.73,119.8,95,63.5,10.3,5.2,30,5,74.3,60,14.26,4.45,5.83,12.88,18.71,USC,P12,13.45,114.2,100.7,68.7,6.2,1.6,26,10,78.2,73.1,5.08,6.4,8.07,3.41,11.48
2017,1,NW,6,3,Baylor,91,14,New Mexico St.,73,Baylor,B12,24.23,117.1,92.9,63.7,7.9,7.1,27,8,72.9,63.7,9.2,11.87,4.89,14.86,19.75,New Mexico St.,WAC,7.89,110.5,102.6,67.9,3,0.8,28,6,78.8,67.9,10.82,-3.82,2.84,1.83,4.66
2017,1,NW,7,7,South Carolina,93,10,Marquette,73,South Carolina,SEC,20.8,108.9,88.1,68.6,2,9.4,26,11,73.2,65.2,7.92,10.16,5.2,12.32,17.52,Marquette,BE,16.58,120.8,104.2,70.1,9.8,1,19,13,82.2,75.6,6.66,8.6,14.48,0.78,15.26
2017,1,NW,8,2,Duke,87,15,Troy,65,Duke,ACC,24.17,121,96.8,68.3,11.8,5.9,28,9,80.8,70.2,10.65,10.91,13.15,8.41,21.56,Troy,SB,2.04,109.7,107.6,68.1,3.4,-1.4,22,15,78.1,72.1,6,-3.36,1.96,-2.43,-0.47
2017,1,SW,9,1,Gonzaga,66,16,San Diego St.,46,Gonzaga,WCC,32.05,118.4,86.3,70.1,10.8,9.5,37,2,82.6,61.5,21.13,4.13,12.79,12.47,25.26,San Diego St.,MWC,8.99,104,95.1,64.9,-0.7,5.6,19,14,68.5,62.5,5.94,1.47,-3.94,10.82,6.88
2017,1,SW,10,8,Northwestern,68,9,Vanderbilt,66,Northwestern,B10,15.81,111.3,95.5,65.6,3.6,5.8,24,12,71.1,65.5,5.58,8.43,2.9,11.12,14.02,Vanderbilt,SEC,16.53,112.4,95.9,65.8,5.5,4.7,19,16,71.1,68.1,2.97,10.72,3.95,9.75,13.69
2017,1,SW,11,5,Notre Dame,60,12,Princeton,58,Notre Dame,ACC,19.74,118.1,98.4,67,9.8,4.1,26,10,77.3,69.3,8.03,9.78,10,7.81,17.81,Princeton,Ivy,12.61,109,96.4,63.2,3.9,4.4,23,7,71.6,61.4,10.2,-1.84,-3.08,9.65,6.57
2017,1,SW,12,4,West Virginia,86,13,Bucknell,80,West Virginia,B12,27.17,116.5,89.4,69.9,8.2,9.4,28,9,81.5,66.7,14.78,9.67,14.63,9.83,24.45,Bucknell,Pat,9.38,109.7,100.3,70,2.8,2.4,26,9,76.3,67.9,8.37,-2.48,4.04,1.85,5.89
2017,1,SW,13,6,Maryland,65,11,Xavier,76,Maryland,B10,14.34,113.1,98.7,67.2,4.7,4.2,24,9,73.9,68.1,5.82,8.29,5.84,6.95,12.79,Xavier,BE,16.7,115.7,99,67.2,6.8,3.6,24,14,74.6,71.3,3.29,11.51,7.6,7.2,14.8
2017,1,SW,14,3,Florida St.,86,14,Florida Gulf Coast,80,Florida St.,ACC,20.06,115.5,95.5,71.3,7.6,6.3,26,9,82.1,72.1,10,8.87,13.22,5.65,18.87,Florida Gulf Coast,ASun,5.07,109.4,104.4,65.9,3.9,1.5,26,8,79.4,69.3,10.15,-3.42,0.31,1.95,2.26
2017,1,SW,15,7,Saint Mary's,85,10,VCU,77,Saint Mary's,WCC,23.67,118.7,95,60.2,10.9,5.7,29,5,72,57.5,14.56,2.19,1.09,15.66,16.75,VCU,A10,14.07,110.1,96,68.8,3.5,6.2,26,9,74.7,66.9,7.8,3.77,5.67,5.9,11.57
2017,1,SW,16,2,Arizona,100,15,North Dakota,82,Arizona,P12,23.31,118.4,95.1,66,8.8,5.9,32,5,76.6,65.9,10.62,7.63,7.47,10.79,18.25,North Dakota,BSky,0.04,103.6,103.5,71.5,1.2,0.2,22,10,80.6,73.7,6.91,-5.45,2.19,-4.02,-1.83
2017,1,NE,17,1,Kansas,100,16,UC Davis,62,Kansas,B12,27.45,121.9,94.5,70.2,12.1,6.3,31,5,83.2,71.9,11.31,12.23,16.58,6.95,23.53,UC Davis,BW,-4.41,97.8,102.2,68.9,-3.4,0.5,23,13,70.1,69.6,0.53,-4.68,-4.89,-0.32,-5.21
2017,1,NE,18,8,Miami FL,58,9,Michigan St.,78,Miami FL,ACC,15.03,109.9,94.9,63,4.5,6.2,21,12,69,64.1,4.91,9.57,0.43,14.05,14.48,Michigan St.,B10,15.51,111.4,95.9,66.9,4.6,5.1,20,15,71.9,68.7,3.17,10.5,4.2,9.47,13.67
2017,1,NE,19,5,Iowa St.,84,12,Nevada,73,Iowa St.,B12,23.45,119.7,96.3,68.4,9.6,5.1,24,11,80.8,72.3,8.57,11.94,12.54,7.97,20.51,Nevada,MWC,13.31,114.6,101.3,69.7,7.4,1.6,28,7,79.8,71.3,8.46,2.03,8.93,1.56,10.49
2017,1,NE,20,4,Purdue,80,13,Vermont,70,Purdue,B10,23.12,117,93.9,69.1,8.9,7.2,27,8,79.7,68.4,11.34,8.79,11.54,8.59,20.13,Vermont,AE,11.67,111.1,99.4,64.5,4.7,4.3,29,6,73.5,62.1,11.34,-3.27,-0.77,7.44,6.67
2017,1,NE,21,6,Creighton,72,11,Rhode Island,84,Creighton,BE,18.83,115.3,96.5,71.2,8.1,3.9,25,10,81.8,72.8,9,8.95,12.76,4.51,17.27,Rhode Island,A10,16.26,111.5,95.2,66.4,4.8,5.6,25,10,73.6,65.4,8.26,4.62,3.78,9.1,12.88
2017,1,NE,22,3,Oregon,93,14,Iona,77,Oregon,P12,25.02,118.2,93.2,67,10.7,6.8,33,6,78.9,65.8,13.1,8.38,9.52,11.29,20.8,Iona,MAAC,4.2,110.8,106.6,70.6,4.3,-3.2,22,13,80.4,76.8,3.54,-2.47,5.95,-4.87,1.08
2017,1,NE,23,7,Michigan,92,10,Oklahoma St.,91,Michigan,B10,23.05,122.3,99.2,63.1,11.6,3.9,26,12,75,66.4,8.63,10.17,7.68,11.13,18.8,Oklahoma St.,B12,22.48,126,103.5,70.4,11.1,1.3,20,13,85.7,78.5,7.24,12.22,19.23,-0.04,19.19
2017,1,NE,24,2,Louisville,78,15,Jacksonville St.,63,Louisville,ACC,25.51,117.2,91.7,67.9,7.9,9.9,25,9,77.3,66,11.32,11.15,10.35,12.13,22.47,Jacksonville St.,OVC,0.63,105.8,105.2,63.6,1,-1.2,20,15,69.5,67.9,1.6,-3.24,-5.6,2.75,-2.85
2017,1,SE,25,1,North Carolina,103,16,Texas Southern,64,North Carolina,ACC,28.22,120.7,92.5,71.3,11.3,8.2,33,7,84.4,70.6,13.83,11.76,16.92,7.91,24.84,Texas Southern,SWAC,-4.04,103.5,107.5,68.6,1.3,-2.2,23,12,74.1,72.7,1.4,-7.81,-1.82,-4.6,-6.41
2017,1,SE,26,8,Arkansas,77,9,Seton Hall,71,Arkansas,SEC,16.25,116.1,99.8,69.7,6.5,3.1,26,10,79.3,73.9,5.44,8.6,10.56,3.48,14.04,Seton Hall,BE,13.63,109.4,95.8,67.5,4.1,4.3,21,12,73.2,70.4,2.85,9.25,4.83,7.28,12.1
2017,1,SE,27,5,Minnesota,72,12,Middle Tennessee,81,Minnesota,B10,16,109.7,93.7,69.5,2.5,7.3,24,10,75.2,69.4,5.74,8.82,7.61,6.95,14.56,Middle Tennessee,CUSA,14.95,112.2,97.2,64.6,4.9,4.5,31,5,74.9,63.9,11.06,-0.48,0.5,9.3,9.8
2017,1,SE,28,4,Butler,76,13,Winthrop,64,Butler,BE,20.76,117.7,97,65.9,8.6,4.7,25,9,76.3,68.9,7.47,10.23,8.45,9.25,17.7,Winthrop,BSth,4.53,106.1,101.6,71.1,1.5,2.3,26,7,79.2,70.4,8.88,-6.12,4.5,-3.16,1.34
2017,1,SE,29,6,Cincinnati,75,11,Kansas St.,61,Cincinnati,Amer,22.18,114.9,92.8,63.5,7,7.8,30,6,74.3,61.3,12.94,5.49,4.5,13.94,18.43,Kansas St.,B12,17.44,113,95.6,66.2,5.1,5.1,21,14,72.1,67.8,4.31,10.48,4.38,10.42,14.8
2017,1,SE,30,3,UCLA,97,14,Kent St.,80,UCLA,P12,23.63,124,100.4,72.6,14.4,2.4,31,5,89.8,75.5,14.28,6.39,20.52,0.15,20.67,Kent St.,MAC,1.68,104.9,103.3,68.3,0.7,0.7,22,14,77,73,4,-1.63,1.29,-0.4,0.88
2017,1,SE,31,7,Dayton,58,10,Wichita St.,64,Dayton,A10,15.57,111.9,96.3,68.4,4.6,5.6,24,8,75.9,66.4,9.44,4.27,5.8,7.18,12.98,Wichita St.,MVC,26.14,118.7,92.6,68,7.2,8.5,31,5,81,62.4,18.61,2.96,10.67,10.57,21.24
