Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x,NetRtg_x,ORtg_x,DRtg_x,AdjT_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,Adj OE_x,Adj DE_x,Barthag_x,Wins_x,Games_x,eFG_x,eFG D._x,FT Rate_x,FT Rate D_x,TOV%_x,TOV% D_x,O Reb%_x,Op OReb%_x,Raw T_x,2P %_x,2P % D._x,3P %_x,3P % D._x,Blk %_x,Blked %_x,Ast %_x,Op Ast %_x,3P Rate_x,3P Rate D_x,Adj. T_x,Avg Hgt._x,Eff. Hgt._x,Exp._x,PAKE_x,PASE_x_x,Talent_x,FT%_x,Op. FT%_x,PPP Off._x,PPP Def._x,Elite SOS_x,Unnamed: 0_x,Record_x,Unnamed: 35_x,Team.1_x,PASE_y_x,Conf_y,NetRtg_y,ORtg_y,DRtg_y,AdjT_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,Adj OE_y,Adj DE_y,Barthag_y,Wins_y,Games_y,eFG_y,eFG D._y,FT Rate_y,FT Rate D_y,TOV%_y,TOV% D_y,O Reb%_y,Op OReb%_y,Raw T_y,2P %_y,2P % D._y,3P %_y,3P % D._y,Blk %_y,Blked %_y,Ast %_y,Op Ast %_y,3P Rate_y,3P Rate D_y,Adj. T_y,Avg Hgt._y,Eff. Hgt._y,Exp._y,PAKE_y,PASE_x_y,Talent_y,FT%_y,Op. FT%_y,PPP Off._y,PPP Def._y,Elite SOS_y,Unnamed: 0_y,Record_y,Unnamed: 35_y,Team.1_y,PASE_y_y
2011,3,SE,56,2,Florida,83,3,BYU,74,63,59,SEC,20.61,115.8,95.2,62.5,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417112299465241,MWC,23.22,117.5,94.3,70.2,13.2,0.8,32.0,5.0,81.4,67.9,13.51,5.76,15.83,2.82,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14052287581699346
2011,4,NW,57,2,North Carolina,69,4,Kentucky,76,15,7,ACC,22.18,111.8,89.6,70.6,11.2,4.2,29.0,8.0,77.5,68.8,8.73,10.15,13.0,5.87,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059,SEC,25.82,117.8,92.0,65.0,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430672268907563
2011,4,SW,58,3,Connecticut,65,5,Arizona,63,27,21,BE,23.93,115.8,91.9,64.5,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462566844919786,P10,19.65,117.4,97.8,65.3,9.7,3.0,30.0,8.0,76.4,67.9,8.55,7.99,11.12,5.42,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10407239819004527
2011,4,NE,59,1,Kansas,61,11,VCU,71,33,42,B12,28.38,118.9,90.6,68.4,13.3,6.5,35.0,3.0,81.2,64.7,16.47,7.62,15.48,8.62,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,CAA,13.49,112.0,98.5,65.6,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10784313725490191
2011,4,SE,60,2,Florida,71,8,Butler,74,63,51,SEC,20.61,115.8,95.2,62.5,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417112299465241,Horz,16.46,112.3,95.9,63.5,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0245098039215685
2011,5,F4,61,3,Connecticut,56,4,Kentucky,55,27,7,BE,23.93,115.8,91.9,64.5,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462566844919786,SEC,25.82,117.8,92.0,65.0,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430672268907563
2011,5,F4,62,8,Butler,70,11,VCU,62,51,42,Horz,16.46,112.3,95.9,63.5,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0245098039215685,CAA,13.49,112.0,98.5,65.6,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10784313725490191
2011,6,Champ,63,3,Connecticut,53,8,Butler,41,27,51,BE,23.93,115.8,91.9,64.5,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462566844919786,Horz,16.46,112.3,95.9,63.5,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0245098039215685
2012,0,PI,-4,16,Western Kentucky,59,16,Mississippi Valley St.,58,2,65,SB,-2.67,97.8,100.5,67.9,-2.6,-1.3,16.0,19.0,64.9,68.1,-3.17,0.51,-1.68,-0.98,-2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5411764705882354,SWAC,-6.3,98.0,104.2,68.9,-0.1,-4.2,21.0,13.0,68.6,69.0,-0.38,-7.65,-1.06,-6.97,-8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014705882352941176
2012,0,PI,-3,14,BYU,78,14,Iona,72,28,65,WCC,12.79,106.3,93.5,72.6,7.9,1.0,26.0,9.0,77.9,67.4,10.54,1.55,10.45,0.8,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14052287581699346,MAAC,12.26,115.5,103.2,70.0,13.1,-3.5,25.0,8.0,82.9,72.7,10.18,-1.82,14.07,-5.7,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16596638655462187
2012,0,PI,-2,16,Vermont,71,16,Lamar,59,50,65,AE,5.17,105.3,100.1,61.9,-0.4,3.5,24.0,12.0,67.1,60.9,6.17,-5.19,-2.16,3.13,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882342,Slnd,6.33,107.6,101.3,66.0,4.1,0.4,23.0,12.0,73.5,65.6,7.91,-3.77,3.04,-0.63,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,0,PI,-1,12,South Florida,65,12,California,54,54,65,BE,13.13,103.9,90.8,58.5,-5.2,11.7,22.0,14.0,59.3,56.6,2.69,7.29,-5.08,14.28,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4558823529411766,P12,16.37,111.3,94.9,65.7,4.8,5.3,24.0,10.0,71.1,61.9,9.26,4.53,6.47,7.33,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4522058823529411
2012,1,NW,1,1,Kentucky,81,16,Western Kentucky,66,1,2,SEC,32.59,122.2,89.6,65.4,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430672268907563,SB,-2.67,97.8,100.5,67.9,-2.6,-1.3,16.0,19.0,64.9,68.1,-3.17,0.51,-1.68,-0.98,-2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5411764705882354
2012,1,NW,2,8,Iowa St.,77,9,Connecticut,64,3,4,B12,16.69,113.9,97.2,65.8,7.2,2.6,23.0,11.0,73.2,67.2,6.0,7.32,8.91,4.41,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21122994652406415,BE,14.53,111.3,96.8,63.0,4.3,5.2,20.0,14.0,68.7,64.5,4.21,8.07,5.05,7.23,12.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462566844919786
2012,1,NW,3,5,Wichita St.,59,12,VCU,62,5,6,MVC,22.36,116.1,93.8,65.7,8.9,5.3,27.0,6.0,77.1,62.4,14.7,3.8,10.64,6.79,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13865546218487398,CAA,13.45,106.9,93.5,65.0,2.7,5.5,29.0,7.0,68.0,59.8,8.17,0.63,2.74,6.05,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10784313725490191
2012,1,NW,4,4,Indiana,79,13,New Mexico St.,66,7,8,B10,22.55,120.2,97.6,66.7,12.1,3.2,27.0,9.0,77.3,66.4,10.83,7.8,14.53,4.1,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21428571428571427,WAC,11.22,109.3,98.1,69.4,8.3,-1.6,26.0,10.0,78.1,68.3,9.81,0.08,9.12,-0.39,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24673202614379086
2012,1,NW,5,6,UNLV,64,11,Colorado,68,9,10,MWC,14.97,109.2,94.2,68.7,8.9,1.2,26.0,9.0,76.3,65.9,10.4,4.37,11.33,2.23,13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6176470588235294,P12,8.89,104.8,95.9,65.1,1.3,3.7,24.0,12.0,67.5,63.0,4.44,5.73,2.06,5.85,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10049019607843139
2012,1,NW,6,3,Baylor,68,14,South Dakota St.,60,11,12,B12,21.29,116.0,94.7,65.6,8.9,3.8,30.0,8.0,74.7,65.3,9.37,8.03,10.2,6.34,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021493212669683345,Sum,11.62,113.7,102.1,64.8,7.0,-0.3,27.0,8.0,76.8,66.5,10.29,-1.87,7.0,0.34,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3137254901960784
2012,1,NW,7,7,Notre Dame,63,10,Xavier,67,13,14,BE,14.22,110.9,96.7,60.2,1.4,6.2,22.0,12.0,66.4,61.7,4.71,6.47,2.42,8.76,11.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050653594771241824,A10,12.59,108.7,96.1,66.4,5.2,2.8,23.0,13.0,70.6,67.3,3.36,6.22,5.95,3.64,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33676470588235297
2012,1,NW,8,2,Duke,70,15,Lehigh,75,15,16,ACC,19.7,117.7,98.0,66.4,12.2,2.6,27.0,7.0,77.3,68.6,8.65,8.4,13.75,3.3,17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,Pat,9.29,108.6,99.3,67.6,6.1,-0.1,27.0,8.0,75.7,65.4,10.29,-5.14,5.63,-1.37,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40441176470588236
2012,1,SW,9,1,Michigan St.,89,16,LIU,67,17,18,B10,27.87,114.7,86.9,64.3,7.7,9.9,29.0,8.0,71.6,59.3,12.32,9.82,8.73,12.58,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647,NEC,0.75,108.7,107.9,73.4,10.0,-9.0,25.0,9.0,81.4,77.7,3.76,-5.1,11.38,-12.71,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09558823529411765
2012,1,SW,10,8,Memphis,54,9,Saint Louis,61,19,20,CUSA,21.9,114.2,92.3,67.5,9.5,5.1,26.0,9.0,74.7,63.1,11.6,5.26,11.14,5.72,16.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793,A10,21.2,111.9,90.7,61.9,1.6,10.4,26.0,8.0,68.7,57.6,11.06,4.06,2.48,12.67,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15808823529411767
2012,1,SW,11,5,New Mexico,75,12,Long Beach St.,68,21,22,MWC,19.45,110.8,91.4,65.5,6.4,7.1,28.0,7.0,72.7,59.3,13.4,3.34,6.64,8.96,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7107843137254902,BW,15.27,111.7,96.4,66.4,5.4,3.4,25.0,9.0,73.8,64.0,9.85,0.87,6.44,3.08,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3602941176470588
2012,1,SW,12,4,Louisville,69,13,Davidson,62,23,24,BE,20.67,106.2,85.5,66.1,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14171122994652405,SC,10.65,112.0,101.4,67.4,8.2,-0.2,25.0,8.0,77.9,67.8,10.09,-1.68,8.39,-1.13,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06127450980392165
2012,1,SW,13,6,Murray St.,58,11,Colorado St.,41,25,26,OVC,15.34,108.5,93.2,65.0,2.6,4.9,31.0,2.0,73.1,60.6,12.45,-2.6,3.25,5.49,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1970588235294118,MWC,8.17,111.9,103.7,63.6,4.5,0.2,20.0,12.0,70.1,68.0,2.06,5.23,5.34,1.25,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09705882352941175
2012,1,SW,14,3,Marquette,88,14,BYU,68,27,28,BE,20.22,111.5,91.3,70.0,10.5,3.2,27.0,8.0,75.4,65.9,9.43,7.5,12.11,4.82,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21568627450980393,WCC,12.79,106.3,93.5,72.6,7.9,1.0,26.0,9.0,77.9,67.4,10.54,1.55,10.45,0.8,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14052287581699346
2012,1,SW,15,7,Florida,71,10,Virginia,45,29,30,SEC,22.47,120.4,98.0,64.2,11.8,3.5,26.0,11.0,75.9,65.0,10.92,7.33,13.34,4.91,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417112299465241,ACC,15.85,105.2,89.3,59.3,-3.1,14.0,22.0,10.0,62.5,54.2,8.28,4.23,-3.41,15.92,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9215686274509804
2012,1,SW,16,2,Missouri,84,15,Norfolk St.,86,31,32,B12,25.28,125.1,99.8,65.4,14.0,1.9,30.0,5.0,80.4,66.3,14.09,5.68,16.13,3.64,19.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47058823529411764,MEAC,-1.82,100.9,102.7,66.6,-1.1,-1.3,26.0,10.0,68.9,67.1,1.83,-5.39,-1.41,-2.27,-3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4448529411764706
2012,1,NE,17,1,Syracuse,72,16,UNC Asheville,65,33,34,BE,26.04,117.7,91.7,64.4,9.9,8.4,34.0,3.0,74.1,61.0,13.11,8.02,11.14,9.99,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5058823529411766,BSth,5.5,110.4,104.9,68.2,8.6,-3.6,24.0,10.0,80.7,71.4,9.38,-2.72,7.96,-4.9,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15441176470588236
2012,1,NE,18,8,Kansas St.,70,9,Southern Miss,64,35,36,B12,17.52,109.8,92.3,66.5,5.8,5.2,22.0,11.0,71.0,64.1,6.94,7.53,7.66,6.81,14.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07941176470588232,CUSA,10.83,111.2,100.4,63.8,4.7,2.5,25.0,9.0,71.4,65.1,6.29,3.61,5.67,2.12,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6470588235294118
2012,1,NE,19,5,Vanderbilt,79,12,Harvard,70,37,38,SEC,20.9,115.6,94.7,64.7,8.2,4.4,25.0,11.0,72.6,65.0,7.67,8.04,9.36,6.35,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9485294117647057,Ivy,14.34,108.8,94.4,60.7,-0.6,8.7,26.0,5.0,65.6,55.6,9.97,-1.56,-1.58,9.42,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1360294117647059
2012,1,NE,20,4,Wisconsin,73,13,Montana,49,39,40,B10,24.09,113.7,89.6,57.5,0.3,15.9,26.0,10.0,64.0,53.2,10.81,8.24,0.58,18.47,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11862745098039218,BSky,6.76,103.7,96.9,64.2,-0.6,5.3,25.0,7.0,70.0,62.0,7.94,-3.39,-0.72,5.26,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17156862745098037
2012,1,NE,21,6,Cincinnati,65,11,Texas,59,41,42,BE,16.03,109.5,93.5,62.9,3.2,6.8,26.0,11.0,68.2,61.5,6.65,6.28,4.55,8.38,12.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27450980392156865,B12,15.9,112.9,97.0,64.9,6.3,4.0,20.0,14.0,72.6,66.8,5.88,8.12,8.0,6.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29096638655462187
2012,1,NE,22,3,Florida St.,66,14,St. Bonaventure,63,43,44,ACC,17.14,107.6,90.4,66.6,4.5,7.4,25.0,10.0,69.8,62.9,6.91,7.62,6.0,8.54,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12316176470588236,A10,11.78,110.6,98.9,63.0,3.5,3.9,20.0,12.0,70.4,65.0,5.41,2.84,3.67,4.57,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21078431372549022
2012,1,NE,23,7,Gonzaga,77,10,West Virginia,54,45,46,WCC,18.39,113.1,94.7,64.8,6.8,4.4,26.0,7.0,73.8,63.2,10.61,3.25,6.89,6.97,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25432525951557095,BE,13.56,111.4,97.9,64.0,7.3,2.6,19.0,14.0,71.1,66.5,4.61,7.53,7.72,4.41,12.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244
2012,1,NE,24,2,Ohio St.,78,15,Loyola MD,59,47,48,B10,30.07,118.1,88.1,66.9,10.8,9.5,31.0,8.0,74.7,59.8,14.87,9.07,12.58,11.37,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18449197860962574,MAAC,3.91,103.9,100.0,63.6,-0.8,3.0,24.0,9.0,67.3,64.2,3.09,-2.72,-2.18,2.54,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2012,1,SE,25,1,North Carolina,77,16,Vermont,58,49,50,ACC,25.44,116.1,90.7,70.9,13.7,3.4,32.0,6.0,81.3,67.1,14.26,7.07,17.03,4.3,21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059,AE,5.17,105.3,100.1,61.9,-0.4,3.5,24.0,12.0,67.1,60.9,6.17,-5.19,-2.16,3.13,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882342
2012,1,SE,26,8,Creighton,58,9,Alabama,57,51,52,MVC,16.47,119.2,102.7,65.9,11.3,-1.3,29.0,6.0,79.2,69.7,9.51,3.41,13.18,-0.26,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18823529411764706,SEC,16.69,106.1,89.5,61.9,-0.3,11.5,21.0,12.0,64.7,58.1,6.58,7.18,0.16,13.6,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09243697478991594
2012,1,SE,27,5,Temple,44,12,South Florida,58,53,54,A10,14.49,113.3,98.9,65.9,8.3,1.5,24.0,8.0,75.0,69.5,5.5,4.94,9.09,1.35,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5399159663865546,BE,13.13,103.9,90.8,58.5,-5.2,11.7,22.0,14.0,59.3,56.6,2.69,7.29,-5.08,14.28,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4558823529411766
2012,1,SE,28,4,Michigan,60,13,Ohio,65,55,56,B10,17.52,114.3,96.8,60.1,2.6,8.1,24.0,10.0,66.3,61.5,4.85,8.98,3.87,9.32,13.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274,MAC,11.88,106.6,94.7,66.0,2.3,4.6,29.0,8.0,70.2,62.5,7.73,0.17,2.7,4.46,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1274509803921569
2012,1,SE,29,6,San Diego St.,65,11,North Carolina St.,79,57,58,MWC,11.16,107.0,95.8,65.8,3.1,3.4,26.0,8.0,71.1,63.7,7.35,3.79,4.59,4.46,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10784313725490198,ACC,14.22,112.1,97.9,67.0,7.3,1.5,24.0,13.0,72.9,67.6,5.3,6.8,9.17,2.94,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5336134453781513
2012,1,SE,30,3,Georgetown,74,14,Belmont,59,59,60,BE,21.05,111.2,90.1,62.1,3.8,9.7,24.0,9.0,69.0,59.4,9.67,7.69,4.49,12.32,16.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1575630252100841,ASun,16.96,117.1,100.1,67.2,10.6,0.9,27.0,8.0,80.9,67.5,13.37,-1.22,11.7,0.12,11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24264705882352944
2012,1,SE,31,7,Saint Mary's,69,10,Purdue,72,61,62,WCC,15.48,114.3,98.8,63.4,6.4,4.5,27.0,6.0,74.8,62.7,12.09,0.78,6.01,5.25,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19705882352941173,B10,16.25,116.2,99.9,64.3,7.5,4.1,22.0,13.0,71.8,66.0,5.83,8.05,8.62,5.26,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352
2012,1,SE,32,2,Kansas,65,15,Detroit Mercy,50,63,64,B12,26.91,114.0,87.1,66.3,8.2,7.8,32.0,7.0,73.5,61.7,11.79,9.93,11.17,10.55,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,Horz,5.48,108.1,102.6,67.1,4.7,-1.9,22.0,14.0,72.1,67.6,4.58,-0.01,4.63,-2.23,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2012,2,NW,33,1,Kentucky,87,8,Iowa St.,71,1,3,SEC,32.59,122.2,89.6,65.4,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430672268907563,B12,16.69,113.9,97.2,65.8,7.2,2.6,23.0,11.0,73.2,67.2,6.0,7.32,8.91,4.41,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21122994652406415
2012,2,NW,34,4,Indiana,63,12,VCU,61,7,6,B10,22.55,120.2,97.6,66.7,12.1,3.2,27.0,9.0,77.3,66.4,10.83,7.8,14.53,4.1,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21428571428571427,CAA,13.45,106.9,93.5,65.0,2.7,5.5,29.0,7.0,68.0,59.8,8.17,0.63,2.74,6.05,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10784313725490191
2012,2,NW,35,3,Baylor,80,11,Colorado,63,11,10,B12,21.29,116.0,94.7,65.6,8.9,3.8,30.0,8.0,74.7,65.3,9.37,8.03,10.2,6.34,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021493212669683345,P12,8.89,104.8,95.9,65.1,1.3,3.7,24.0,12.0,67.5,63.0,4.44,5.73,2.06,5.85,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10049019607843139
2012,2,NW,36,10,Xavier,70,15,Lehigh,58,14,16,A10,12.59,108.7,96.1,66.4,5.2,2.8,23.0,13.0,70.6,67.3,3.36,6.22,5.95,3.64,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33676470588235297,Pat,9.29,108.6,99.3,67.6,6.1,-0.1,27.0,8.0,75.7,65.4,10.29,-5.14,5.63,-1.37,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40441176470588236
2012,2,SW,37,1,Michigan St.,65,9,Saint Louis,61,17,20,B10,27.87,114.7,86.9,64.3,7.7,9.9,29.0,8.0,71.6,59.3,12.32,9.82,8.73,12.58,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647,A10,21.2,111.9,90.7,61.9,1.6,10.4,26.0,8.0,68.7,57.6,11.06,4.06,2.48,12.67,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15808823529411767
2012,2,SW,38,4,Louisville,59,5,New Mexico,56,23,21,BE,20.67,106.2,85.5,66.1,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14171122994652405,MWC,19.45,110.8,91.4,65.5,6.4,7.1,28.0,7.0,72.7,59.3,13.4,3.34,6.64,8.96,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7107843137254902
